Chest,Shoulder,Sleeve Length,Waist,Predicted Size
106.1,45.4,20.32,102.6,2
106.1,45.4,20.32,103.1,2
106.1,45.4,20.32,103.6,2
106.1,45.4,20.32,104.1,2
106.1,45.4,20.32,104.6,2
106.1,45.4,20.32,105.1,2
106.1,45.4,20.32,105.6,2
106.1,45.4,20.32,106.1,2
106.1,45.4,20.32,106.6,2
106.1,45.4,20.82,101.6,2
106.1,45.4,20.82,102.1,2
106.1,45.4,20.82,102.6,2
106.1,45.4,20.82,103.1,2
106.1,45.4,20.82,103.6,2
106.1,45.4,20.82,104.1,2
106.1,45.4,20.82,104.6,2
106.1,45.4,20.82,105.1,2
106.1,45.4,20.82,105.6,2
106.1,45.4,20.82,106.1,2
106.1,45.4,20.82,106.6,2
106.1,45.4,21.3,101.6,2
106.1,45.4,21.3,102.1,2
106.1,45.4,21.3,102.6,2
106.1,45.4,21.3,103.1,2
106.1,45.4,21.3,103.6,2
106.1,45.4,21.3,104.1,2
106.1,45.4,21.3,104.6,2
106.1,45.4,21.3,105.1,2
106.1,45.4,21.3,105.6,2
106.1,45.4,21.3,106.1,2
106.1,45.4,21.3,106.6,2
106.1,45.9,20.32,101.6,2
106.1,45.9,20.32,102.1,2
106.1,45.9,20.32,102.6,2
106.1,45.9,20.32,103.1,2
106.1,45.9,20.32,103.6,2
106.1,45.9,20.32,104.1,2
106.1,45.9,20.32,104.6,2
106.1,45.9,20.32,105.1,2
106.1,45.9,20.32,105.6,2
106.1,45.9,20.32,106.1,2
106.1,45.9,20.32,106.6,2
106.1,45.9,20.82,101.6,2
106.1,45.9,20.82,102.1,2
106.1,45.9,20.82,102.6,2
106.1,45.9,20.82,103.1,2
106.1,45.9,20.82,103.6,2
106.1,45.9,20.82,104.1,2
106.1,45.9,20.82,104.6,2
106.1,45.9,20.82,105.1,2
106.1,45.9,20.82,105.6,2
106.1,45.9,20.82,106.1,2
106.1,45.9,20.82,106.6,2
106.1,45.9,21.3,101.6,2
106.1,45.9,21.3,102.1,2
106.1,45.9,21.3,102.6,2
106.1,45.9,21.3,103.1,2
106.1,45.9,21.3,103.6,2
106.1,45.9,21.3,104.1,2
106.1,45.9,21.3,104.6,2
106.1,45.9,21.3,105.1,2
106.1,45.9,21.3,105.6,2
106.1,45.9,21.3,106.1,2
106.1,45.9,21.3,106.6,2
106.1,46.4,20.32,101.6,2
106.1,46.4,20.32,102.1,2
106.1,46.4,20.32,102.6,2
106.1,46.4,20.32,103.1,2
106.1,46.4,20.32,103.6,2
106.1,46.4,20.32,104.1,2
106.1,46.4,20.32,104.6,2
106.1,46.4,20.32,105.1,2
106.1,46.4,20.32,105.6,2
106.1,46.4,20.32,106.1,2
106.1,46.4,20.32,106.6,2
106.1,46.4,20.82,101.6,2
106.1,46.4,20.82,102.1,2
106.1,46.4,20.82,102.6,2
106.1,46.4,20.82,103.1,2
106.1,46.4,20.82,103.6,2
106.1,46.4,20.82,104.1,2
106.1,46.4,20.82,104.6,2
106.1,46.4,20.82,105.1,2
106.1,46.4,20.82,105.6,2
106.1,46.4,20.82,106.1,2
106.1,46.4,20.82,106.6,2
106.1,46.4,21.3,101.6,2
106.1,46.4,21.3,102.1,2
106.1,46.4,21.3,102.6,2
106.1,46.4,21.3,103.1,2
106.1,46.4,21.3,103.6,2
106.1,46.4,21.3,104.1,2
106.1,46.4,21.3,104.6,2
106.1,46.4,21.3,105.1,2
106.1,46.4,21.3,105.6,2
106.1,46.4,21.3,106.1,2
106.1,46.4,21.3,106.6,2
106.1,46.7,20.32,101.6,2
106.1,46.7,20.32,102.1,2
106.1,46.7,20.32,102.6,2
106.1,46.7,20.32,103.1,2
106.1,46.7,20.32,103.6,2
106.1,46.7,20.32,104.1,2
106.1,46.7,20.32,104.6,2
106.1,46.7,20.32,105.1,2
106.1,46.7,20.32,105.6,2
106.1,46.7,20.32,106.1,2
106.1,46.7,20.32,106.6,2
106.1,46.7,20.82,101.6,2
106.1,46.7,20.82,102.1,2
106.1,46.7,20.82,102.6,2
106.1,46.7,20.82,103.1,2
106.1,46.7,20.82,103.6,2
106.1,46.7,20.82,104.1,2
106.1,46.7,20.82,104.6,2
106.1,46.7,20.82,105.1,2
106.1,46.7,20.82,105.6,2
106.1,46.7,20.82,106.1,2
106.1,46.7,20.82,106.6,2
106.1,46.7,21.3,101.6,2
106.1,46.7,21.3,102.1,2
106.1,46.7,21.3,102.6,2
106.1,46.7,21.3,103.1,2
106.1,46.7,21.3,103.6,2
106.1,46.7,21.3,104.1,2
106.1,46.7,21.3,104.6,2
106.1,46.7,21.3,105.1,2
106.1,46.7,21.3,105.6,2
106.1,46.7,21.3,106.1,2
106.1,46.7,21.3,106.6,2
106.6,44.4,20.32,101.6,2
106.6,44.4,20.32,102.1,2
106.6,44.4,20.32,102.6,2
106.6,44.4,20.32,103.1,2
106.6,44.4,20.32,103.6,2
106.6,44.4,20.32,104.1,2
106.6,44.4,20.32,104.6,2
106.6,44.4,20.32,105.1,2
106.6,44.4,20.32,105.6,2
106.6,44.4,20.32,106.1,2
106.6,44.4,20.32,106.6,2
106.6,44.4,20.82,101.6,2
106.6,44.4,20.82,102.1,2
106.6,44.4,20.82,102.6,2
106.6,44.4,20.82,103.1,2
106.6,44.4,20.82,103.6,2
106.6,44.4,20.82,104.1,2
106.6,44.4,20.82,104.6,2
106.6,44.4,20.82,105.1,2
106.6,44.4,20.82,105.6,2
106.6,44.4,20.82,106.1,2
106.6,44.4,20.82,106.6,2
106.6,44.4,21.3,101.6,2
106.6,44.4,21.3,102.1,2
106.6,44.4,21.3,102.6,2
106.6,44.4,21.3,103.1,2
106.6,44.4,21.3,103.6,2
106.6,44.4,21.3,104.1,2
106.6,44.4,21.3,104.6,2
106.6,44.4,21.3,105.1,2
106.6,44.4,21.3,105.6,2
106.6,44.4,21.3,106.1,2
106.6,44.4,21.3,106.6,2
106.6,44.9,20.32,101.6,2
106.6,44.9,20.32,102.1,2
106.6,44.9,20.32,102.6,2
106.6,44.9,20.32,103.1,2
106.6,44.9,20.32,103.6,2
106.6,44.9,20.32,104.1,2
106.6,44.9,20.32,104.6,2
106.6,44.9,20.32,105.1,2
106.6,44.9,20.32,105.6,2
106.6,44.9,20.32,106.1,2
106.6,44.9,20.32,106.6,2
106.6,44.9,20.82,101.6,2
106.6,44.9,20.82,102.1,2
106.6,44.9,20.82,102.6,2
106.6,44.9,20.82,103.1,2
106.6,44.9,20.82,103.6,2
106.6,44.9,20.82,104.1,2
106.6,44.9,20.82,104.6,2
106.6,44.9,20.82,105.1,2
106.6,44.9,20.82,105.6,2
106.6,44.9,20.82,106.1,2
106.6,44.9,20.82,106.6,2
106.6,44.9,21.3,101.6,2
106.6,44.9,21.3,102.1,2
106.6,44.9,21.3,102.6,2
106.6,44.9,21.3,103.1,2
106.6,44.9,21.3,103.6,2
106.6,44.9,21.3,104.1,2
106.6,44.9,21.3,104.6,2
106.6,44.9,21.3,105.1,2
106.6,44.9,21.3,105.6,2
106.6,44.9,21.3,106.1,2
106.6,44.9,21.3,106.6,2
106.6,45.4,20.32,101.6,2
106.6,45.4,20.32,102.1,2
106.6,45.4,20.32,102.6,2
106.6,45.4,20.32,103.1,2
106.6,45.4,20.32,103.6,2
106.6,45.4,20.32,104.1,2
106.6,45.4,20.32,104.6,2
106.6,45.4,20.32,105.1,2
106.6,45.4,20.32,105.6,2
106.6,45.4,20.32,106.1,2
106.6,45.4,20.32,106.6,2
106.6,45.4,20.82,101.6,2
106.6,45.4,20.82,102.1,2
106.6,45.4,20.82,102.6,2
106.6,45.4,20.82,103.1,2
106.6,45.4,20.82,103.6,2
106.6,45.4,20.82,104.1,2
106.6,45.4,20.82,104.6,2
106.6,45.4,20.82,105.1,2
106.6,45.4,20.82,105.6,2
106.6,45.4,20.82,106.1,2
106.6,45.4,20.82,106.6,2
106.6,45.4,21.3,101.6,2
106.6,45.4,21.3,102.1,2
106.6,45.4,21.3,102.6,2
106.6,45.4,21.3,103.1,2
106.6,45.4,21.3,103.6,2
106.6,45.4,21.3,104.1,2
106.6,45.4,21.3,104.6,2
106.6,45.4,21.3,105.1,2
106.6,45.4,21.3,105.6,2
106.6,45.4,21.3,106.1,2
106.6,45.4,21.3,106.6,2
106.6,45.9,20.32,101.6,2
106.6,45.9,20.32,102.1,2
106.6,45.9,20.32,102.6,2
106.6,45.9,20.32,103.1,2
106.6,45.9,20.32,103.6,2
106.6,45.9,20.32,104.1,2
106.6,45.9,20.32,104.6,2
106.6,45.9,20.32,105.1,2
106.6,45.9,20.32,105.6,2
106.6,45.9,20.32,106.1,2
106.6,45.9,20.32,106.6,2
106.6,45.9,20.82,101.6,2
106.6,45.9,20.82,102.1,2
106.6,45.9,20.82,102.6,2
106.6,45.9,20.82,103.1,2
106.6,45.9,20.82,103.6,2
106.6,45.9,20.82,104.1,2
106.6,45.9,20.82,104.6,2
106.6,45.9,20.82,105.1,2
106.6,45.9,20.82,105.6,2
106.6,45.9,20.82,106.1,2
106.6,45.9,20.82,106.6,2
106.6,45.9,21.3,101.6,2
106.6,45.9,21.3,102.1,2
106.6,45.9,21.3,102.6,2
106.6,45.9,21.3,103.1,2
106.6,45.9,21.3,103.6,2
106.6,45.9,21.3,104.1,2
106.6,45.9,21.3,104.6,2
106.6,45.9,21.3,105.1,2
106.6,45.9,21.3,105.6,2
106.6,45.9,21.3,106.1,2
106.6,45.9,21.3,106.6,2
106.6,46.4,20.32,101.6,2
106.6,46.4,20.32,102.1,2
106.6,46.4,20.32,102.6,2
106.6,46.4,20.32,103.1,2
106.6,46.4,20.32,103.6,2
106.6,46.4,20.32,104.1,2
106.6,46.4,20.32,104.6,2
106.6,46.4,20.32,105.1,2
106.6,46.4,20.32,105.6,2
106.6,46.4,20.32,106.1,2
106.6,46.4,20.32,106.6,2
106.6,46.4,20.82,101.6,2
106.6,46.4,20.82,102.1,2
106.6,46.4,20.82,102.6,2
106.6,46.4,20.82,103.1,2
106.6,46.4,20.82,103.6,2
106.6,46.4,20.82,104.1,2
106.6,46.4,20.82,104.6,2
106.6,46.4,20.82,105.1,2
106.6,46.4,20.82,105.6,2
106.6,46.4,20.82,106.1,2
106.6,46.4,20.82,106.6,2
106.6,46.4,21.3,101.6,2
106.6,46.4,21.3,102.1,2
106.6,46.4,21.3,102.6,2
106.6,46.4,21.3,103.1,2
106.6,46.4,21.3,103.6,2
106.6,46.4,21.3,104.1,2
106.6,46.4,21.3,104.6,2
106.6,46.4,21.3,105.1,2
106.6,46.4,21.3,105.6,2
106.6,46.4,21.3,106.1,2
106.6,46.4,21.3,106.6,2
106.6,46.7,20.32,101.6,2
106.6,46.7,20.32,102.1,2
106.6,46.7,20.32,102.6,2
106.6,46.7,20.32,103.1,2
106.6,46.7,20.32,103.6,2
106.6,46.7,20.32,104.1,2
106.6,46.7,20.32,104.6,2
106.6,46.7,20.32,105.1,2
106.6,46.7,20.32,105.6,2
106.6,46.7,20.32,106.1,2
106.6,46.7,20.32,106.6,2
106.6,46.7,20.82,101.6,2
106.6,46.7,20.82,102.1,2
106.6,46.7,20.82,102.6,2
106.6,46.7,20.82,103.1,2
106.6,46.7,20.82,103.6,2
106.6,46.7,20.82,104.1,2
106.6,46.7,20.82,104.6,2
106.6,46.7,20.82,105.1,2
106.6,46.7,20.82,105.6,2
106.6,46.7,20.82,106.1,2
106.6,46.7,20.82,106.6,2
106.6,46.7,21.3,101.6,2
106.6,46.7,21.3,102.1,2
106.6,46.7,21.3,102.6,2
106.6,46.7,21.3,103.1,2
106.6,46.7,21.3,103.6,2
106.6,46.7,21.3,104.1,2
106.6,46.7,21.3,104.6,2
106.6,46.7,21.3,105.1,2
106.6,46.7,21.3,105.6,2
106.6,46.7,21.3,106.1,2
106.6,46.7,21.3,106.6,2
106.6,46.9,21.5,106.6,3
106.6,46.9,21.5,107.1,3
106.6,46.9,21.5,107.6,3
106.6,46.9,21.5,108.1,3
106.6,46.9,21.5,108.6,3
106.6,46.9,21.5,108.9,3
106.6,46.9,22,106.6,3
106.6,46.9,22,107.1,3
106.6,46.9,22,107.6,3
106.6,46.9,22,108.1,3
106.6,46.9,22,108.6,3
106.6,46.9,22,108.9,3
106.6,46.9,22.5,106.6,3
106.6,46.9,22.5,107.1,3
106.6,46.9,22.5,107.6,3
106.6,46.9,22.5,108.1,3
106.6,46.9,22.5,108.6,3
106.6,46.9,22.5,108.9,3
106.6,46.9,22.6,106.6,3
106.6,46.9,22.6,107.1,3
106.6,46.9,22.6,107.6,3
106.6,46.9,22.6,108.1,3
106.6,46.9,22.6,108.6,3
106.6,46.9,22.6,108.9,3
106.6,47.4,21.5,106.6,3
106.6,47.4,21.5,107.1,3
106.6,47.4,21.5,107.6,3
106.6,47.4,21.5,108.1,3
106.6,47.4,21.5,108.6,3
106.6,47.4,21.5,108.9,3
106.6,47.4,22,106.6,3
106.6,47.4,22,107.1,3
106.6,47.4,22,107.6,3
106.6,47.4,22,108.1,3
106.6,47.4,22,108.6,3
106.6,47.4,22,108.9,3
106.6,47.4,22.5,106.6,3
106.6,47.4,22.5,107.1,3
106.6,47.4,22.5,107.6,3
106.6,47.4,22.5,108.1,3
106.6,47.4,22.5,108.6,3
106.6,47.4,22.5,108.9,3
106.6,47.4,22.6,106.6,3
106.6,47.4,22.6,107.1,3
106.6,47.4,22.6,107.6,3
106.6,47.4,22.6,108.1,3
106.6,47.4,22.6,108.6,3
106.6,47.4,22.6,108.9,3
106.6,47.9,21.5,106.6,3
106.6,47.9,21.5,107.1,3
106.6,47.9,21.5,107.6,3
106.6,47.9,21.5,108.1,3
106.6,47.9,21.5,108.6,3
106.6,47.9,21.5,108.9,3
106.6,47.9,22,106.6,3
106.6,47.9,22,107.1,3
106.6,47.9,22,107.6,3
106.6,47.9,22,108.1,3
106.6,47.9,22,108.6,3
106.6,47.9,22,108.9,3
106.6,47.9,22.5,106.6,3
106.6,47.9,22.5,107.1,3
106.6,47.9,22.5,107.6,3
106.6,47.9,22.5,108.1,3
106.6,47.9,22.5,108.6,3
106.6,47.9,22.5,108.9,3
106.6,47.9,22.6,106.6,3
106.6,47.9,22.6,107.1,3
106.6,47.9,22.6,107.6,3
106.6,47.9,22.6,108.1,3
106.6,47.9,22.6,108.6,3
106.6,47.9,22.6,108.9,3
106.6,48.4,21.5,106.6,3
106.6,48.4,21.5,107.1,3
106.6,48.4,21.5,107.6,3
106.6,48.4,21.5,108.1,3
106.6,48.4,21.5,108.6,3
106.6,48.4,21.5,108.9,3
106.6,48.4,22,106.6,3
106.6,48.4,22,107.1,3
106.6,48.4,22,107.6,3
106.6,48.4,22,108.1,3
106.6,48.4,22,108.6,3
106.6,48.4,22,108.9,3
106.6,48.4,22.5,106.6,3
106.6,48.4,22.5,107.1,3
106.6,48.4,22.5,107.6,3
106.6,48.4,22.5,108.1,3
106.6,48.4,22.5,108.6,3
106.6,48.4,22.5,108.9,3
106.6,48.4,22.6,106.6,3
106.6,48.4,22.6,107.1,3
106.6,48.4,22.6,107.6,3
106.6,48.4,22.6,108.1,3
106.6,48.4,22.6,108.6,3
106.6,48.4,22.6,108.9,3
106.6,48.9,21.5,106.6,3
106.6,48.9,21.5,107.1,3
106.6,48.9,21.5,107.6,3
106.6,48.9,21.5,108.1,3
106.6,48.9,21.5,108.6,3
106.6,48.9,21.5,108.9,3
106.6,48.9,22,106.6,3
106.6,48.9,22,107.1,3
106.6,48.9,22,107.6,3
106.6,48.9,22,108.1,3
106.6,48.9,22,108.6,3
106.6,48.9,22,108.9,3
106.6,48.9,22.5,106.6,3
106.6,48.9,22.5,107.1,3
106.6,48.9,22.5,107.6,3
106.6,48.9,22.5,108.1,3
106.6,48.9,22.5,108.6,3
106.6,48.9,22.5,108.9,3
106.6,48.9,22.6,106.6,3
106.6,48.9,22.6,107.1,3
106.6,48.9,22.6,107.6,3
106.6,48.9,22.6,108.1,3
106.6,48.9,22.6,108.6,3
106.6,48.9,22.6,108.9,3
106.6,49.2,21.5,106.6,3
106.6,49.2,21.5,107.1,3
106.6,49.2,21.5,107.6,3
106.6,49.2,21.5,108.1,3
106.6,49.2,21.5,108.6,3
106.6,49.2,21.5,108.9,3
106.6,49.2,22,106.6,3
106.6,49.2,22,107.1,3
106.6,49.2,22,107.6,3
106.6,49.2,22,108.1,3
106.6,49.2,22,108.6,3
106.6,49.2,22,108.9,3
106.6,49.2,22.5,106.6,3
106.6,49.2,22.5,107.1,3
106.6,49.2,22.5,107.6,3
106.6,49.2,22.5,108.1,3
106.6,49.2,22.5,108.6,3
106.6,49.2,22.5,108.9,3
106.6,49.2,22.6,106.6,3
106.6,49.2,22.6,107.1,3
106.6,49.2,22.6,107.6,3
106.6,49.2,22.6,108.1,3
106.6,49.2,22.6,108.6,3
106.6,49.2,22.6,108.9,3
107.1,46.9,21.5,106.6,3
107.1,46.9,21.5,107.1,3
107.1,46.9,21.5,107.6,3
107.1,46.9,21.5,108.1,3
107.1,46.9,21.5,108.6,3
107.1,46.9,21.5,108.9,3
107.1,46.9,22,106.6,3
107.1,46.9,22,107.1,3
107.1,46.9,22,107.6,3
107.1,46.9,22,108.1,3
107.1,46.9,22,108.6,3
107.1,46.9,22,108.9,3
107.1,46.9,22.5,106.6,3
107.1,46.9,22.5,107.1,3
107.1,46.9,22.5,107.6,3
107.1,46.9,22.5,108.1,3
107.1,46.9,22.5,108.6,3
107.1,46.9,22.5,108.9,3
107.1,46.9,22.6,106.6,3
107.1,46.9,22.6,107.1,3
107.1,46.9,22.6,107.6,3
107.1,46.9,22.6,108.1,3
107.1,46.9,22.6,108.6,3
107.1,46.9,22.6,108.9,3
107.1,47.4,21.5,106.6,3
107.1,47.4,21.5,107.1,3
107.1,47.4,21.5,107.6,3
107.1,47.4,21.5,108.1,3
107.1,47.4,21.5,108.6,3
107.1,47.4,21.5,108.9,3
107.1,47.4,22,106.6,3
107.1,47.4,22,107.1,3
107.1,47.4,22,107.6,3
107.1,47.4,22,108.1,3
107.1,47.4,22,108.6,3
107.1,47.4,22,108.9,3
107.1,47.4,22.5,106.6,3
107.1,47.4,22.5,107.1,3
107.1,47.4,22.5,107.6,3
107.1,47.4,22.5,108.1,3
107.1,47.4,22.5,108.6,3
107.1,47.4,22.5,108.9,3
107.1,47.4,22.6,106.6,3
107.1,47.4,22.6,107.1,3
107.1,47.4,22.6,107.6,3
107.1,47.4,22.6,108.1,3
107.1,47.4,22.6,108.6,3
107.1,47.4,22.6,108.9,3
107.1,47.9,21.5,106.6,3
107.1,47.9,21.5,107.1,3
107.1,47.9,21.5,107.6,3
107.1,47.9,21.5,108.1,3
107.1,47.9,21.5,108.6,3
107.1,47.9,21.5,108.9,3
107.1,47.9,22,106.6,3
107.1,47.9,22,107.1,3
107.1,47.9,22,107.6,3
107.1,47.9,22,108.1,3
107.1,47.9,22,108.6,3
107.1,47.9,22,108.9,3
107.1,47.9,22.5,106.6,3
107.1,47.9,22.5,107.1,3
107.1,47.9,22.5,107.6,3
107.1,47.9,22.5,108.1,3
107.1,47.9,22.5,108.6,3
107.1,47.9,22.5,108.9,3
107.1,47.9,22.6,106.6,3
107.1,47.9,22.6,107.1,3
107.1,47.9,22.6,107.6,3
107.1,47.9,22.6,108.1,3
107.1,47.9,22.6,108.6,3
107.1,47.9,22.6,108.9,3
107.1,48.4,21.5,106.6,3
107.1,48.4,21.5,107.1,3
107.1,48.4,21.5,107.6,3
107.1,48.4,21.5,108.1,3
107.1,48.4,21.5,108.6,3
107.1,48.4,21.5,108.9,3
107.1,48.4,22,106.6,3
107.1,48.4,22,107.1,3
107.1,48.4,22,107.6,3
107.1,48.4,22,108.1,3
107.1,48.4,22,108.6,3
107.1,48.4,22,108.9,3
107.1,48.4,22.5,106.6,3
107.1,48.4,22.5,107.1,3
107.1,48.4,22.5,107.6,3
107.1,48.4,22.5,108.1,3
107.1,48.4,22.5,108.6,3
107.1,48.4,22.5,108.9,3
107.1,48.4,22.6,106.6,3
107.1,48.4,22.6,107.1,3
107.1,48.4,22.6,107.6,3
107.1,48.4,22.6,108.1,3
107.1,48.4,22.6,108.6,3
107.1,48.4,22.6,108.9,3
107.1,48.9,21.5,106.6,3
107.1,48.9,21.5,107.1,3
107.1,48.9,21.5,107.6,3
107.1,48.9,21.5,108.1,3
107.1,48.9,21.5,108.6,3
107.1,48.9,21.5,108.9,3
107.1,48.9,22,106.6,3
107.1,48.9,22,107.1,3
107.1,48.9,22,107.6,3
107.1,48.9,22,108.1,3
107.1,48.9,22,108.6,3
107.1,48.9,22,108.9,3
107.1,48.9,22.5,106.6,3
107.1,48.9,22.5,107.1,3
107.1,48.9,22.5,107.6,3
107.1,48.9,22.5,108.1,3
107.1,48.9,22.5,108.6,3
107.1,48.9,22.5,108.9,3
107.1,48.9,22.6,106.6,3
107.1,48.9,22.6,107.1,3
107.1,48.9,22.6,107.6,3
107.1,48.9,22.6,108.1,3
107.1,48.9,22.6,108.6,3
107.1,48.9,22.6,108.9,3
107.1,49.2,21.5,106.6,3
107.1,49.2,21.5,107.1,3
107.1,49.2,21.5,107.6,3
107.1,49.2,21.5,108.1,3
107.1,49.2,21.5,108.6,3
107.1,49.2,21.5,108.9,3
107.1,49.2,22,106.6,3
107.1,49.2,22,107.1,3
107.1,49.2,22,107.6,3
107.1,49.2,22,108.1,3
107.1,49.2,22,108.6,3
107.1,49.2,22,108.9,3
107.1,49.2,22.5,106.6,3
107.1,49.2,22.5,107.1,3
107.1,49.2,22.5,107.6,3
107.1,49.2,22.5,108.1,3
107.1,49.2,22.5,108.6,3
107.1,49.2,22.5,108.9,3
107.1,49.2,22.6,106.6,3
107.1,49.2,22.6,107.1,3
107.1,49.2,22.6,107.6,3
107.1,49.2,22.6,108.1,3
107.1,49.2,22.6,108.6,3
107.1,49.2,22.6,108.9,3
107.6,46.9,21.5,106.6,3
107.6,46.9,21.5,107.1,3
107.6,46.9,21.5,107.6,3
107.6,46.9,21.5,108.1,3
107.6,46.9,21.5,108.6,3
107.6,46.9,21.5,108.9,3
107.6,46.9,22,106.6,3
107.6,46.9,22,107.1,3
107.6,46.9,22,107.6,3
107.6,46.9,22,108.1,3
107.6,46.9,22,108.6,3
107.6,46.9,22,108.9,3
107.6,46.9,22.5,106.6,3
107.6,46.9,22.5,107.1,3
107.6,46.9,22.5,107.6,3
107.6,46.9,22.5,108.1,3
107.6,46.9,22.5,108.6,3
107.6,46.9,22.5,108.9,3
107.6,46.9,22.6,106.6,3
107.6,46.9,22.6,107.1,3
107.6,46.9,22.6,107.6,3
107.6,46.9,22.6,108.1,3
107.6,46.9,22.6,108.6,3
107.6,46.9,22.6,108.9,3
107.6,47.4,21.5,106.6,3
107.6,47.4,21.5,107.1,3
107.6,47.4,21.5,107.6,3
107.6,47.4,21.5,108.1,3
107.6,47.4,21.5,108.6,3
107.6,47.4,21.5,108.9,3
107.6,47.4,22,106.6,3
107.6,47.4,22,107.1,3
107.6,47.4,22,107.6,3
107.6,47.4,22,108.1,3
107.6,47.4,22,108.6,3
107.6,47.4,22,108.9,3
107.6,47.4,22.5,106.6,3
107.6,47.4,22.5,107.1,3
107.6,47.4,22.5,107.6,3
107.6,47.4,22.5,108.1,3
107.6,47.4,22.5,108.6,3
107.6,47.4,22.5,108.9,3
107.6,47.4,22.6,106.6,3
107.6,47.4,22.6,107.1,3
107.6,47.4,22.6,107.6,3
107.6,47.4,22.6,108.1,3
107.6,47.4,22.6,108.6,3
107.6,47.4,22.6,108.9,3
107.6,47.9,21.5,106.6,3
107.6,47.9,21.5,107.1,3
107.6,47.9,21.5,107.6,3
107.6,47.9,21.5,108.1,3
107.6,47.9,21.5,108.6,3
107.6,47.9,21.5,108.9,3
107.6,47.9,22,106.6,3
107.6,47.9,22,107.1,3
107.6,47.9,22,107.6,3
107.6,47.9,22,108.1,3
107.6,47.9,22,108.6,3
107.6,47.9,22,108.9,3
107.6,47.9,22.5,106.6,3
107.6,47.9,22.5,107.1,3
107.6,47.9,22.5,107.6,3
107.6,47.9,22.5,108.1,3
107.6,47.9,22.5,108.6,3
107.6,47.9,22.5,108.9,3
107.6,47.9,22.6,106.6,3
107.6,47.9,22.6,107.1,3
107.6,47.9,22.6,107.6,3
107.6,47.9,22.6,108.1,3
107.6,47.9,22.6,108.6,3
107.6,47.9,22.6,108.9,3
107.6,48.4,21.5,106.6,3
107.6,48.4,21.5,107.1,3
107.6,48.4,21.5,107.6,3
107.6,48.4,21.5,108.1,3
107.6,48.4,21.5,108.6,3
107.6,48.4,21.5,108.9,3
107.6,48.4,22,106.6,3
107.6,48.4,22,107.1,3
107.6,48.4,22,107.6,3
107.6,48.4,22,108.1,3
107.6,48.4,22,108.6,3
107.6,48.4,22,108.9,3
107.6,48.4,22.5,106.6,3
107.6,48.4,22.5,107.1,3
107.6,48.4,22.5,107.6,3
107.6,48.4,22.5,108.1,3
107.6,48.4,22.5,108.6,3
107.6,48.4,22.5,108.9,3
107.6,48.4,22.6,106.6,3
107.6,48.4,22.6,107.1,3
107.6,48.4,22.6,107.6,3
107.6,48.4,22.6,108.1,3
107.6,48.4,22.6,108.6,3
107.6,48.4,22.6,108.9,3
107.6,48.9,21.5,106.6,3
107.6,48.9,21.5,107.1,3
107.6,48.9,21.5,107.6,3
107.6,48.9,21.5,108.1,3
107.6,48.9,21.5,108.6,3
107.6,48.9,21.5,108.9,3
107.6,48.9,22,106.6,3
107.6,48.9,22,107.1,3
107.6,48.9,22,107.6,3
107.6,48.9,22,108.1,3
107.6,48.9,22,108.6,3
107.6,48.9,22,108.9,3
107.6,48.9,22.5,106.6,3
107.6,48.9,22.5,107.1,3
107.6,48.9,22.5,107.6,3
107.6,48.9,22.5,108.1,3
107.6,48.9,22.5,108.6,3
107.6,48.9,22.5,108.9,3
107.6,48.9,22.6,106.6,3
107.6,48.9,22.6,107.1,3
107.6,48.9,22.6,107.6,3
107.6,48.9,22.6,108.1,3
107.6,48.9,22.6,108.6,3
107.6,48.9,22.6,108.9,3
107.6,49.2,21.5,106.6,3
107.6,49.2,21.5,107.1,3
107.6,49.2,21.5,107.6,3
107.6,49.2,21.5,108.1,3
107.6,49.2,21.5,108.6,3
107.6,49.2,21.5,108.9,3
107.6,49.2,22,106.6,3
107.6,49.2,22,107.1,3
107.6,49.2,22,107.6,3
107.6,49.2,22,108.1,3
107.6,49.2,22,108.6,3
107.6,49.2,22,108.9,3
107.6,49.2,22.5,106.6,3
107.6,49.2,22.5,107.1,3
107.6,49.2,22.5,107.6,3
107.6,49.2,22.5,108.1,3
107.6,49.2,22.5,108.6,3
107.6,49.2,22.5,108.9,3
107.6,49.2,22.6,106.6,3
107.6,49.2,22.6,107.1,3
107.6,49.2,22.6,107.6,3
107.6,49.2,22.6,108.1,3
107.6,49.2,22.6,108.6,3
107.6,49.2,22.6,108.9,3
108.1,46.9,21.5,106.6,3
108.1,46.9,21.5,107.1,3
108.1,46.9,21.5,107.6,3
108.1,46.9,21.5,108.1,3
108.1,46.9,21.5,108.6,3
108.1,46.9,21.5,108.9,3
108.1,46.9,22,106.6,3
108.1,46.9,22,107.1,3
108.1,46.9,22,107.6,3
108.1,46.9,22,108.1,3
108.1,46.9,22,108.6,3
108.1,46.9,22,108.9,3
108.1,46.9,22.5,106.6,3
108.1,46.9,22.5,107.1,3
108.1,46.9,22.5,107.6,3
108.1,46.9,22.5,108.1,3
108.1,46.9,22.5,108.6,3
108.1,46.9,22.5,108.9,3
108.1,46.9,22.6,106.6,3
108.1,46.9,22.6,107.1,3
108.1,46.9,22.6,107.6,3
108.1,46.9,22.6,108.1,3
108.1,46.9,22.6,108.6,3
108.1,46.9,22.6,108.9,3
108.1,47.4,21.5,106.6,3
108.1,47.4,21.5,107.1,3
108.1,47.4,21.5,107.6,3
108.1,47.4,21.5,108.1,3
